,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url
77,b'UnitedSikh1964',2020-09-28 02:32:38,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,[]
78,b'satisht1967',2020-09-28 01:19:04,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
79,b'potparallel',2020-09-28 01:13:55,b'RT @ArvansisMusic: Listen the lastest @TheInfiltred #Dancehall track at https://t.co/DXhWfSai0S via #TelegramGroupLink \n#Listige #LGTWO #ar\xe2\x80\xa6',"[{'text': 'Dancehall', 'indices': [52, 62]}, {'text': 'TelegramGroupLink', 'indices': [100, 118]}, {'text': 'Listige', 'indices': [120, 128]}, {'text': 'LGTWO', 'indices': [129, 135]}]",6,0,"[{'url': 'https://t.co/DXhWfSai0S', 'expanded_url': 'https://t.me/paragonmusicofficial', 'display_url': 't.me/paragonmusicof…', 'indices': [72, 95]}]"
80,b'SumanSh58123278',2020-09-28 01:10:21,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
81,b'singhjasvinde18',2020-09-28 01:10:05,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
82,b'DhillonRajwind4',2020-09-28 01:08:27,b'RT @ChiragdeepDahi1: #Pannun this is the actual status of your so-called #Khalistan #referendum2020 voting and you still want to have a doo\xe2\x80\xa6',"[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [73, 83]}, {'text': 'referendum2020', 'indices': [84, 99]}]",42,0,[]
83,b'ohakwegifeanyi',2020-09-28 01:01:22,"b""@ChidiOdinkalu @DefenceInfoNG @HQNigerianArmy If southern soldiers can't resign in the face of these sabotage, maki\xe2\x80\xa6 https://t.co/UUD276PA2z""",[],0,0,"[{'url': 'https://t.co/UUD276PA2z', 'expanded_url': 'https://twitter.com/i/web/status/1310384067108646918', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
84,b'IshwarS90233688',2020-09-28 01:01:12,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
85,b'RaviDev55746089',2020-09-28 00:57:46,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,[]
86,b'connectalot',2020-09-28 00:32:07,b'RT @ArvansisMusic: Listen the lastest @TheInfiltred #Dancehall track at https://t.co/DXhWfSai0S via #TelegramGroupLink \n#Listige #LGTWO #ar\xe2\x80\xa6',"[{'text': 'Dancehall', 'indices': [52, 62]}, {'text': 'TelegramGroupLink', 'indices': [100, 118]}, {'text': 'Listige', 'indices': [120, 128]}, {'text': 'LGTWO', 'indices': [129, 135]}]",6,0,"[{'url': 'https://t.co/DXhWfSai0S', 'expanded_url': 'https://t.me/paragonmusicofficial', 'display_url': 't.me/paragonmusicof…', 'indices': [72, 95]}]"
87,b'mercadomagico',2020-09-28 00:28:25,"b'Switzerland referendum: Voters reject end to free movement with EU\nWith all votes counted, nearly 62% people have s\xe2\x80\xa6 https://t.co/YY37z1GhQZ'",[],0,0,"[{'url': 'https://t.co/YY37z1GhQZ', 'expanded_url': 'https://twitter.com/i/web/status/1310375774986399744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
88,b'ArvansisMusic',2020-09-27 20:56:15,b'Listen the lastest @TheInfiltred #Dancehall track at https://t.co/DXhWfSai0S via #TelegramGroupLink \n#Listige\xe2\x80\xa6 https://t.co/M8tRJPK9NT',"[{'text': 'Dancehall', 'indices': [33, 43]}, {'text': 'TelegramGroupLink', 'indices': [81, 99]}, {'text': 'Listige', 'indices': [101, 109]}]",6,6,"[{'url': 'https://t.co/DXhWfSai0S', 'expanded_url': 'https://t.me/paragonmusicofficial', 'display_url': 't.me/paragonmusicof…', 'indices': [53, 76]}, {'url': 'https://t.co/M8tRJPK9NT', 'expanded_url': 'https://twitter.com/i/web/status/1310322384679899136', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
89,b'SukhjeetUS',2020-09-27 20:18:00,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
90,b'Jaspal13649680',2020-09-27 20:07:27,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
91,b'ashokkapur14',2020-09-27 20:02:18,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
92,b'PresentGen',2020-09-27 19:53:56,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
93,b'Manjind06428833',2020-09-27 18:56:17,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
94,b'Prabhjyot_Madan',2020-09-27 18:50:02,"b'RT @Amarjot42854873: Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Sikhs\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [41, 56]}]",27,0,[]
95,b'Amarjot42854873',2020-09-27 18:42:40,"b'Do You know? \nSFJ\xe2\x80\x99s #Referendum2020 campaign that kicked off in London, instead of bringing popular support from Si\xe2\x80\xa6 https://t.co/ONluA054U9'","[{'text': 'Referendum2020', 'indices': [20, 35]}]",27,90,"[{'url': 'https://t.co/ONluA054U9', 'expanded_url': 'https://twitter.com/i/web/status/1310288764808441856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
96,b'souravathwal18',2020-09-27 18:15:40,b'Finally signatures on farmers death warrant\n#KissanVirodhiBJP #KisanVirodhiNarendraModi #KisanBachaoYuvaBachao\xe2\x80\xa6 https://t.co/8yrjJc1vAV',"[{'text': 'KissanVirodhiBJP', 'indices': [44, 61]}, {'text': 'KisanVirodhiNarendraModi', 'indices': [62, 87]}, {'text': 'KisanBachaoYuvaBachao', 'indices': [88, 110]}]",0,1,"[{'url': 'https://t.co/8yrjJc1vAV', 'expanded_url': 'https://twitter.com/i/web/status/1310281972997140481', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
97,b'Gaganbhullar591',2020-09-27 17:54:34,"b'RT @KaurVeera120596: #Pannun do you know the meaning of No? The word ""No"" is usually used to give a negative response. #RealSikhs say a big\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'RealSikhs', 'indices': [119, 129]}]",16,0,[]
98,b'pisano_srr',2020-09-27 17:54:12,b'52% of #swiss voters rejected the new #hunting law #Referendum2020 https://t.co/t12vzEtflF',"[{'text': 'swiss', 'indices': [7, 13]}, {'text': 'hunting', 'indices': [38, 46]}, {'text': 'Referendum2020', 'indices': [51, 66]}]",0,0,"[{'url': 'https://t.co/t12vzEtflF', 'expanded_url': 'https://twitter.com/lenews_ch/status/1310254468714369025', 'display_url': 'twitter.com/lenews_ch/stat…', 'indices': [67, 90]}]"
99,b'BAAP57282942',2020-09-27 17:48:49,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
100,b'Naveenku555',2020-09-27 15:42:36,"b""RT @Jasleen_Kaur11: \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun #Khalis\xe2\x80\xa6""","[{'text': 'Kashmir_With_India', 'indices': [85, 104]}, {'text': 'ShameOnSFJ', 'indices': [105, 116]}, {'text': 'ShameOnPannun', 'indices': [117, 131]}]",5,0,[]
101,b'KSanshu',2020-09-27 15:31:28,"b""RT @Jasleen_Kaur11: \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun #Khalis\xe2\x80\xa6""","[{'text': 'Kashmir_With_India', 'indices': [85, 104]}, {'text': 'ShameOnSFJ', 'indices': [105, 116]}, {'text': 'ShameOnPannun', 'indices': [117, 131]}]",5,0,[]
102,b'GarryAn31280857',2020-09-27 15:15:43,"b'RT @Manny70944327: @Franktmcveety It\xe2\x80\x99s like the Pot Calling the Kettle, Blackface \n#WEXIT\n#wipa\n#Referendum2020 \n#WEscandal'","[{'text': 'WEXIT', 'indices': [83, 89]}, {'text': 'wipa', 'indices': [90, 95]}, {'text': 'Referendum2020', 'indices': [96, 111]}, {'text': 'WEscandal', 'indices': [113, 123]}]",3,0,[]
103,b'liyongxian123',2020-09-27 15:14:44,"b""RT @wire_master: Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you don't ne\xe2\x80\xa6""","[{'text': 'SmartVoting', 'indices': [40, 52]}, {'text': 'blockchain', 'indices': [98, 109]}]",6,0,[]
104,b'FormerLiberal74',2020-09-27 15:00:43,"b'RT @Manny70944327: @Franktmcveety It\xe2\x80\x99s like the Pot Calling the Kettle, Blackface \n#WEXIT\n#wipa\n#Referendum2020 \n#WEscandal'","[{'text': 'WEXIT', 'indices': [83, 89]}, {'text': 'wipa', 'indices': [90, 95]}, {'text': 'Referendum2020', 'indices': [96, 111]}, {'text': 'WEscandal', 'indices': [113, 123]}]",3,0,[]
105,b'pet_papi',2020-09-27 14:37:38,"b""RT @Jasleen_Kaur11: \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun #Khalis\xe2\x80\xa6""","[{'text': 'Kashmir_With_India', 'indices': [85, 104]}, {'text': 'ShameOnSFJ', 'indices': [105, 116]}, {'text': 'ShameOnPannun', 'indices': [117, 131]}]",5,0,[]
106,b'Jasleen_Kaur11',2020-09-27 14:33:11,"b""\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82Now Coming this is a next plan Pakistan  puppet pannun team's. #Kashmir_With_India #ShameOnSFJ #ShameOnPannun\xe2\x80\xa6 https://t.co/i4XbC4wFIZ""","[{'text': 'Kashmir_With_India', 'indices': [65, 84]}, {'text': 'ShameOnSFJ', 'indices': [85, 96]}, {'text': 'ShameOnPannun', 'indices': [97, 111]}]",5,14,"[{'url': 'https://t.co/i4XbC4wFIZ', 'expanded_url': 'https://twitter.com/i/web/status/1310225981651574784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
107,b'TriPer2k',2020-09-27 14:31:29,"b""RT @wire_master: Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you don't ne\xe2\x80\xa6""","[{'text': 'SmartVoting', 'indices': [40, 52]}, {'text': 'blockchain', 'indices': [98, 109]}]",6,0,[]
108,b'davinder249907',2020-09-27 13:52:43,b'RT @Jasleen_Kaur11: Pannun and his team do not know that every Indian #Sikh wants to remain united PannuPakistani brokers who call themselv\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [70, 75]}]",4,0,[]
109,b'stad_jo',2020-09-27 13:45:03,"b'RT @Manny70944327: @Franktmcveety It\xe2\x80\x99s like the Pot Calling the Kettle, Blackface \n#WEXIT\n#wipa\n#Referendum2020 \n#WEscandal'","[{'text': 'WEXIT', 'indices': [83, 89]}, {'text': 'wipa', 'indices': [90, 95]}, {'text': 'Referendum2020', 'indices': [96, 111]}, {'text': 'WEscandal', 'indices': [113, 123]}]",3,0,[]
110,b'CorruptPunjab',2020-09-27 13:35:41,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
111,b'Manny70944327',2020-09-27 13:19:03,"b'@Franktmcveety It\xe2\x80\x99s like the Pot Calling the Kettle, Blackface \n#WEXIT\n#wipa\n#Referendum2020 \n#WEscandal'","[{'text': 'WEXIT', 'indices': [64, 70]}, {'text': 'wipa', 'indices': [71, 76]}, {'text': 'Referendum2020', 'indices': [77, 92]}, {'text': 'WEscandal', 'indices': [94, 104]}]",3,4,[]
112,b'AvdiuSazan',2020-09-27 12:49:04,"b""RT @wire_master: Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you don't ne\xe2\x80\xa6""","[{'text': 'SmartVoting', 'indices': [40, 52]}, {'text': 'blockchain', 'indices': [98, 109]}]",6,0,[]
113,b'Red_v_Red',2020-09-27 12:38:55,"b""RT @wire_master: Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you don't ne\xe2\x80\xa6""","[{'text': 'SmartVoting', 'indices': [40, 52]}, {'text': 'blockchain', 'indices': [98, 109]}]",6,0,[]
114,b'panolim',2020-09-27 12:38:19,"b""RT @wire_master: Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you don't ne\xe2\x80\xa6""","[{'text': 'SmartVoting', 'indices': [40, 52]}, {'text': 'blockchain', 'indices': [98, 109]}]",6,0,[]
115,b'wire_master',2020-09-27 11:58:22,b'Did you know that with #SmartVoting you can easily setup a voting session on the #blockchain?\nThat means that you d\xe2\x80\xa6 https://t.co/P4KhrQY6O6',"[{'text': 'SmartVoting', 'indices': [23, 35]}, {'text': 'blockchain', 'indices': [81, 92]}]",6,7,"[{'url': 'https://t.co/P4KhrQY6O6', 'expanded_url': 'https://twitter.com/i/web/status/1310187021269381121', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
116,b'ForIndiaFirst',2020-09-27 11:01:57,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
117,b'ManishK36790542',2020-09-27 10:36:36,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
118,b'lyzpowers11',2020-09-27 10:23:45,b'Feeling torn on my vote for the EoL bill.... I\xe2\x80\x99m keen to hear everyone\xe2\x80\x99s reasons behind their choice to vote yes or\xe2\x80\xa6 https://t.co/pCQMAaDdER',[],0,0,"[{'url': 'https://t.co/pCQMAaDdER', 'expanded_url': 'https://twitter.com/i/web/status/1310163210335444994', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
119,b'ranjithv066',2020-09-27 09:11:00,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
120,b'Prabhjyot_Madan',2020-09-27 08:51:53,b'RT @Jasleen_Kaur11: Pannun and his team do not know that every Indian #Sikh wants to remain united PannuPakistani brokers who call themselv\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [70, 75]}]",4,0,[]
121,b'PanthParchar',2020-09-27 08:51:37,b'RT @Jasleen_Kaur11: Pannun and his team do not know that every Indian #Sikh wants to remain united PannuPakistani brokers who call themselv\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [70, 75]}]",4,0,[]
122,b'Mariana_VillasB',2020-09-27 08:45:32,b'Worth giving it a try? #Referendum2020 #switzerland',"[{'text': 'Referendum2020', 'indices': [23, 38]}, {'text': 'switzerland', 'indices': [39, 51]}]",0,0,[]
123,b'janardhan_singh',2020-09-27 07:18:39,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
124,b'ProfessorHarjit',2020-09-27 07:11:28,"b'RT @KSanshu: Future of #Referendum2020 and #Khalistan is perfectly depicted in this cartoon. #Khalistan itself implies ""Fill in the blanks""\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [23, 38]}, {'text': 'Khalistan', 'indices': [43, 53]}, {'text': 'Khalistan', 'indices': [93, 103]}]",17,0,[]
125,b'ProfessorHarjit',2020-09-27 06:52:38,"b""RT @KaurVeera120596: It's time for #LahoreReferendum. After the failure of #Referendum2020 in #India, #Pannun &amp; Co, it\xe2\x80\x99s a golden chance fo\xe2\x80\xa6""","[{'text': 'LahoreReferendum', 'indices': [35, 52]}, {'text': 'Referendum2020', 'indices': [75, 90]}, {'text': 'India', 'indices': [94, 100]}, {'text': 'Pannun', 'indices': [102, 109]}]",17,0,[]
126,b'iam_aryann',2020-09-27 06:30:06,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
127,b'EzeobiZ',2020-09-27 06:06:50,b'@EmekaGift @antonioguterres @realDonaldTrump @netanyahu @EmmanuelMacron What we #IPOB are seeking for is @UN organi\xe2\x80\xa6 https://t.co/jpryGxkNCO',"[{'text': 'IPOB', 'indices': [80, 85]}]",3,2,"[{'url': 'https://t.co/jpryGxkNCO', 'expanded_url': 'https://twitter.com/i/web/status/1310098555164655616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
128,b'pet_papi',2020-09-27 05:41:25,b'RT @Jasleen_Kaur11: Pannun and his team do not know that every Indian #Sikh wants to remain united PannuPakistani brokers who call themselv\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [70, 75]}]",4,0,[]
129,b'Jasleen_Kaur11',2020-09-27 05:31:11,b'Pannun and his team do not know that every Indian #Sikh wants to remain united PannuPakistani brokers who call them\xe2\x80\xa6 https://t.co/MNTiysbNGg',"[{'text': 'Sikh', 'indices': [50, 55]}]",4,10,"[{'url': 'https://t.co/MNTiysbNGg', 'expanded_url': 'https://twitter.com/i/web/status/1310089583367917568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
130,b'ArvindT78662935',2020-09-27 05:11:25,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",25,0,[]
131,b'DipakGuptaBBK',2020-09-27 05:11:10,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",26,0,[]
132,b'Harpreet3186598',2020-09-27 04:31:24,b'RT @KaranpreetDhil3: The Khalistani terror group Sikhs For Justice (#SFJ) has adopted the new tactic as its online #Referendum2020 voter ca\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [68, 72]}, {'text': 'Referendum2020', 'indices': [115, 130]}]",9,0,[]
133,b'RaviDev55746089',2020-09-27 04:25:04,"b'RT @Jasleen_Kaur11: Pakistani puppet Pannu, By uploading a picture of voting #Referendum2020 where 5 to10 people gathered near a table and\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [77, 92]}]",7,0,[]
