,Unnamed: 0,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,,user_location,,predicted_location
638,153,b'jass_kukreja',10/2/2020 18:06,b'@rupinderxsidhu Fighting for themselves \n (human rights)  \xe2\x9d\xa4\xef\xb8\x8f salute \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb #Punjab #PunjabFarmers #Khalistan #SikhFarmers #FarmersBill',"[{'text': 'Punjab', 'indices': [71, 78]}, {'text': 'PunjabFarmers', 'indices': [79, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}, {'text': 'SikhFarmers', 'indices': [105, 117]}, {'text': 'FarmersBill', 'indices': [118, 130]}]",0,0,,"London, England",,US / UK / Canada
641,156,b'jasmeetoo',10/2/2020 18:05,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/4YBSQnW4HF',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",2,0,,karachi,,Not Classified
645,160,b'jasmeetoo',10/2/2020 18:05,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/6QAFzoUdf0',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",1,0,,karachi,,Not Classified
648,163,b'sarabjot_singh_',10/2/2020 18:03,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/xfNx7stqxu',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,karachi,,Not Classified
651,166,b'guddiikaur',10/2/2020 18:02,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/f1NvPUdUgh',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"Karachi, Pakistan",,Pakistan
652,167,b'sarabjot_singh_',10/2/2020 18:02,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/xlMSteNNko',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,karachi,,Not Classified
653,168,b'jass_kukreja',10/2/2020 18:00,b'RT @harpareet_singh: #SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \n\nThe application is between October 1 to October 8\n@capt_amari\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Punjab', 'indices': [50, 57]}, {'text': 'Haryana', 'indices': [58, 66]}, {'text': 'Farmers', 'indices': [67, 75]}]",1,0,,"London, England",,US / UK / Canada
657,172,b'S_Baloch99',10/2/2020 17:51,b'RT @ShahzaibKasra4: #\xd8\xb4\xdb\x8c\xd8\xb1\xdb\x8c\xda\xba_\xd9\x85\xd8\xb2\xd8\xa7\xd8\xb1\xdb\x8c_\xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd9\x81\xdb\x8c_\xd8\xaf\xd9\x88     Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #H\xe2\x80\xa6',"[{'text': 'شیریں_مزاری_استعفی_دو', 'indices': [20, 42]}, {'text': 'SFJ', 'indices': [59, 63]}, {'text': 'Punjab', 'indices': [129, 136]}]",1,0,,Mars,,Not Classified
661,176,b'ekamkaur86',10/2/2020 17:46,b'Shame Modi! #Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/Y0636aP13y',"[{'text': 'Modi', 'indices': [12, 17]}, {'text': 'PunjabFarmers', 'indices': [35, 49]}, {'text': 'SFJ', 'indices': [51, 55]}, {'text': 'Haryana', 'indices': [84, 92]}, {'text': 'Punjab', 'indices': [93, 100]}, {'text': 'Farmers', 'indices': [101, 109]}]",0,0,,India,,India
662,177,b'ekamkaur86',10/2/2020 17:45,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/XXMNKz31th',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,India,,India
670,185,b'ShahzaibKasra4',10/2/2020 17:39,b'RT @kasra_shahzaib: #\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nALLAH WILL GRANT COURAGE N SUCCESS TO SHAREEFS INSHALLAH. #Khalistan',"[{'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [20, 42]}, {'text': 'Khalistan', 'indices': [101, 111]}]",2,0,,"Lahore, Pakistan",,Pakistan
671,186,b'kasra_shahzaib',10/2/2020 17:38,b'#\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nALLAH WILL GRANT COURAGE N SUCCESS TO SHAREEFS INSHALLAH. #Khalistan',"[{'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [0, 22]}, {'text': 'Khalistan', 'indices': [81, 91]}]",2,4,,"Agra, India",,India
672,187,b'ShahzaibKasra4',10/2/2020 17:36,b'RT @Ha_rpreet: People of #Punjab &amp; #Haryana protesting on On 1st oct to 8 oct #SFJ Releases $1Million For\n\xc2\xa0#Punjab #Haryana #Farmers \n#Khal\xe2\x80\xa6',"[{'text': 'Punjab', 'indices': [25, 32]}, {'text': 'Haryana', 'indices': [39, 47]}, {'text': 'SFJ', 'indices': [82, 86]}, {'text': 'Punjab', 'indices': [111, 118]}, {'text': 'Haryana', 'indices': [119, 127]}, {'text': 'Farmers', 'indices': [128, 136]}]",1,0,,"Lahore, Pakistan",,Pakistan
673,188,b'ShahzaibKasra4',10/2/2020 17:36,b'RT @Ha_rpreet: #SFJ comes forwad to Help suppressed Farmers they Releases $1Million to #Punjab and #Haryana Against #Farmersbill2020 Farmer\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [15, 19]}, {'text': 'Punjab', 'indices': [87, 94]}, {'text': 'Haryana', 'indices': [99, 107]}, {'text': 'Farmersbill2020', 'indices': [116, 132]}]",1,0,,"Lahore, Pakistan",,Pakistan
674,189,b'ShahzaibKasra4',10/2/2020 17:36,b'RT @Ha_rpreet: #SFJ will help farmers of #Punjab and #Haryana by $1million \nPeople of Punjab should now be clear they India is enemy of Pun\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [15, 19]}, {'text': 'Punjab', 'indices': [41, 48]}, {'text': 'Haryana', 'indices': [53, 61]}]",1,0,,"Lahore, Pakistan",,Pakistan
675,190,b'ShahzaibKasra4',10/2/2020 17:35,b'RT @Ha_rpreet: Indians have no Worries how #Punjab and #Haryana #Farmers will effected by So called  Agriculture Reforms Bill passed by fed\xe2\x80\xa6',"[{'text': 'Punjab', 'indices': [43, 50]}, {'text': 'Haryana', 'indices': [55, 63]}, {'text': 'Farmers', 'indices': [64, 72]}]",7,0,,"Lahore, Pakistan",,Pakistan
676,191,b'ShahzaibKasra4',10/2/2020 17:35,b'RT @kasra_shahzaib: #fakegandhi Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #Haryana #Farmers\xe2\x80\xa6',"[{'text': 'fakegandhi', 'indices': [20, 31]}, {'text': 'SFJ', 'indices': [44, 48]}, {'text': 'Punjab', 'indices': [114, 121]}, {'text': 'Haryana', 'indices': [122, 130]}, {'text': 'Farmers', 'indices': [131, 139]}]",2,0,,"Lahore, Pakistan",,Pakistan
677,192,b'ShahzaibKasra4',10/2/2020 17:35,b'#Khalistan #\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nIn Sha ALLAH\nAMEEN https://t.co/8Islz4oBsk',"[{'text': 'Khalistan', 'indices': [0, 10]}, {'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [11, 33]}]",7,21,,"Lahore, Pakistan",,Pakistan
678,193,b'PakInsight',10/2/2020 17:34,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,,Pakistan,,Pakistan
680,195,b'Rukhshanali',10/2/2020 17:33,b'RT @zohaibthinks: Level of Iman.\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\n\n#UAEWhereIsRashidHussain\n#PEMRA #Khalistan https://t.co/chEybDKOlE',"[{'text': 'UAEWhereIsRashidHussain', 'indices': [40, 64]}, {'text': 'PEMRA', 'indices': [65, 71]}, {'text': 'Khalistan', 'indices': [72, 82]}]",4,0,,"Lahore, Pakistan",,Pakistan
681,196,b'kasra_shahzaib',10/2/2020 17:28,b'#fakegandhi Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #Haryana\xe2\x80\xa6 https://t.co/BY8NzIGK4h',"[{'text': 'fakegandhi', 'indices': [0, 11]}, {'text': 'SFJ', 'indices': [24, 28]}, {'text': 'Punjab', 'indices': [94, 101]}, {'text': 'Haryana', 'indices': [102, 110]}]",2,4,,"Agra, India",,India
682,197,b'ShahzaibKasra4',10/2/2020 17:25,b'#Khalistan Pakistan stand with u',"[{'text': 'Khalistan', 'indices': [0, 10]}]",0,0,,"Lahore, Pakistan",,Pakistan
683,198,b'ShahzaibKasra4',10/2/2020 17:24,b'#\xd8\xb4\xdb\x8c\xd8\xb1\xdb\x8c\xda\xba_\xd9\x85\xd8\xb2\xd8\xa7\xd8\xb1\xdb\x8c_\xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd9\x81\xdb\x8c_\xd8\xaf\xd9\x88     Like always #SFJ again helping poor farmers in India by announcing $1Million For\xe2\x80\xa6 https://t.co/BhdbiddCBW',"[{'text': 'شیریں_مزاری_استعفی_دو', 'indices': [0, 22]}, {'text': 'SFJ', 'indices': [39, 43]}]",1,2,,"Lahore, Pakistan",,Pakistan
684,199,b'Muzammi97075301',10/2/2020 17:18,b'RT @zohaibthinks: Level of Iman.\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\n\n#UAEWhereIsRashidHussain\n#PEMRA #Khalistan https://t.co/chEybDKOlE',"[{'text': 'UAEWhereIsRashidHussain', 'indices': [40, 64]}, {'text': 'PEMRA', 'indices': [65, 71]}, {'text': 'Khalistan', 'indices': [72, 82]}]",4,0,,Pakistan,,Pakistan
695,210,b'mistbag',10/2/2020 17:09,"b""RT @kaurr__Seeerat: We deny India's anti farmers bill.. We want justice for farmers.\n#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [85, 89]}, {'text': 'Punjab', 'indices': [114, 121]}, {'text': 'Haryana', 'indices': [122, 130]}, {'text': 'Farmers', 'indices': [131, 139]}]",1,0,,"Cuttack, India",,India
707,222,b'mahii_preet',10/2/2020 16:59,b'RT @poojasinghjutt: #SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct. SFJ has taken initiative in waiving\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [20, 24]}, {'text': 'Punjab', 'indices': [49, 56]}, {'text': 'Haryana', 'indices': [57, 65]}, {'text': 'Farmers', 'indices': [66, 74]}]",7,0,,"Karachi, Pakistan",,Pakistan
708,223,b'mahii_preet',10/2/2020 16:59,b'RT @Ha_rpreet: Indians have no Worries how #Punjab and #Haryana #Farmers will effected by So called  Agriculture Reforms Bill passed by fed\xe2\x80\xa6',"[{'text': 'Punjab', 'indices': [43, 50]}, {'text': 'Haryana', 'indices': [55, 63]}, {'text': 'Farmers', 'indices': [64, 72]}]",7,0,,"Karachi, Pakistan",,Pakistan
710,225,b'mahii_preet',10/2/2020 16:59,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,,"Karachi, Pakistan",,Pakistan
717,232,b'mahii_preet',10/2/2020 16:56,b'Not gonna tolerate this torture anymore. #Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For\xe2\x80\xa6 https://t.co/ce2t5HdNGf',"[{'text': 'Modi', 'indices': [41, 46]}, {'text': 'PunjabFarmers', 'indices': [64, 78]}, {'text': 'SFJ', 'indices': [80, 84]}]",0,0,,"Karachi, Pakistan",,Pakistan
723,238,b'Qaiser_Pak',10/2/2020 16:53,b'Some one said A Beautiful words for some one\nI.e Tractor Trolley \xf0\x9f\x98\x82\xf0\x9f\x98\x82.\n#Khalistan\n#JusticeforAsifIqbal\n#Pakistan\xe2\x80\xa6 https://t.co/7BM7SsBLyO',"[{'text': 'Khalistan', 'indices': [69, 79]}, {'text': 'JusticeforAsifIqbal', 'indices': [80, 100]}, {'text': 'Pakistan', 'indices': [101, 110]}]",1,0,,Pakistan,,Pakistan
724,239,b'mahii_preet',10/2/2020 16:53,b'#Modi #PMOIndia stop your torture at #punjabfarmers. #SFJ aid of $1Million For #Punjab #Haryana #Farmers \nApplicati\xe2\x80\xa6 https://t.co/nOL04AM2HL',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PMOIndia', 'indices': [6, 15]}, {'text': 'punjabfarmers', 'indices': [37, 51]}, {'text': 'SFJ', 'indices': [53, 57]}, {'text': 'Punjab', 'indices': [79, 86]}, {'text': 'Haryana', 'indices': [87, 95]}, {'text': 'Farmers', 'indices': [96, 104]}]",0,0,,"Karachi, Pakistan",,Pakistan
736,251,b'mahii_preet',10/2/2020 16:50,b'#SFJ aided the #farmers of #punjab and #haryana with 1 million dollar. @modi #Modi #PMOIndia failed the\xe2\x80\xa6 https://t.co/WOaTHR7vuG',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'farmers', 'indices': [15, 23]}, {'text': 'punjab', 'indices': [27, 34]}, {'text': 'haryana', 'indices': [39, 47]}, {'text': 'Modi', 'indices': [77, 82]}, {'text': 'PMOIndia', 'indices': [83, 92]}]",0,0,,"Karachi, Pakistan",,Pakistan
739,254,b'mahii_preet',10/2/2020 16:46,b'RT @Kaurkaya1: #Modi should not be able t9 torture farmers anymore. Gherao modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Ai\xe2\x80\xa6',"[{'text': 'Modi', 'indices': [15, 20]}, {'text': 'PunjabFarmers', 'indices': [97, 111]}, {'text': 'SFJ', 'indices': [113, 117]}]",3,0,,"Karachi, Pakistan",,Pakistan
742,257,b'mahii_preet',10/2/2020 16:44,"b'#Modi @PMOIndia failed #PunjabFarmers again. \n#SFJ, our real heroes releases $1Million Aid For #Haryana #Punjab\xe2\x80\xa6 https://t.co/u0zQ7IbQ5j'","[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [46, 50]}, {'text': 'Haryana', 'indices': [95, 103]}, {'text': 'Punjab', 'indices': [104, 111]}]",0,0,,"Karachi, Pakistan",,Pakistan
743,258,b'SajidNa24459603',10/2/2020 16:43,b'#motorwayincident\n#JusticeforAsifIqbal\nHappy Birthday Hina Khan\n#\xd8\xba\xd8\xaf\xd8\xa7\xd8\xb1_\xd8\xa7\xd9\x88\xd8\xb1_\xd9\x86\xd9\x85\xda\xa9_\xd8\xad\xd8\xb1\xd8\xa7\xd9\x85_\xd9\x86\xd9\x88\xd8\xa7\xd8\xb2\xd8\xb4\xd8\xb1\xdb\x8c\xd9\x81\nRizwan\xe2\x80\xa6 https://t.co/mSlIMxpIy4',"[{'text': 'motorwayincident', 'indices': [0, 17]}, {'text': 'JusticeforAsifIqbal', 'indices': [18, 38]}, {'text': 'غدار_اور_نمک_حرام_نوازشریف', 'indices': [64, 91]}]",2,3,,Pakistan,,Pakistan
745,260,b'mahii_preet',10/2/2020 16:42,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n#British Portal\xe2\x80\xa6 https://t.co/S69tqNIptV',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}, {'text': 'British', 'indices': [82, 90]}]",1,0,,"Karachi, Pakistan",,Pakistan
753,268,b'mahii_preet',10/2/2020 16:40,b'#Modi @PMOIndia Completely Failed the #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nSt\xe2\x80\xa6 https://t.co/U9SmCRkQ7A',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [38, 52]}, {'text': 'SFJ', 'indices': [54, 58]}, {'text': 'Haryana', 'indices': [87, 95]}, {'text': 'Punjab', 'indices': [96, 103]}, {'text': 'Farmers', 'indices': [104, 112]}]",3,1,,"Karachi, Pakistan",,Pakistan
755,270,b'mahii_preet',10/2/2020 16:39,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n#British Portal\xe2\x80\xa6 https://t.co/mkevuPC2Ts',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}, {'text': 'British', 'indices': [82, 90]}]",0,0,,"Karachi, Pakistan",,Pakistan
759,274,b'RPS160288',10/2/2020 16:38,"b'RT @Preetka57645405: There is no #Khalistan, there is only #Khai (Garbage). Dear Sikhs, the quicker you realise Pannun\xe2\x80\x99s tricks, it will be\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [33, 43]}, {'text': 'Khai', 'indices': [59, 64]}]",20,0,,kaul ,,Not Classified
775,290,b'jeetzkaur001',10/2/2020 16:26,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/nbpXaPsrmV',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"karachi, Pakistan",,Pakistan
794,309,b'aratijagpreet',10/2/2020 16:09,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/6uRaCGfHL1',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",1,0,,"Karachi, Pakistan",,Pakistan
796,311,b'aratijagpreet',10/2/2020 16:06,b'RT @KaavniKk: The only solution is through our freedom Application 1 Oct - 8 Oct\n#British Portal \nhttps://t.co/EZJEYJFw3w\n#Khalistan Is the\xe2\x80\xa6',"[{'text': 'British', 'indices': [81, 89]}, {'text': 'Khalistan', 'indices': [122, 132]}]",3,0,,"Karachi, Pakistan",,Pakistan
797,312,b'aratijagpreet',10/2/2020 16:06,b'RT @poojasinghjutt: #SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct. SFJ has taken initiative in waiving\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [20, 24]}, {'text': 'Punjab', 'indices': [49, 56]}, {'text': 'Haryana', 'indices': [57, 65]}, {'text': 'Farmers', 'indices': [66, 74]}]",7,0,,"Karachi, Pakistan",,Pakistan
800,315,b'aratijagpreet',10/2/2020 16:05,b'RT @Kiran_kau: Stop modi from grabing poor farmers lands #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop @c\xe2\x80\xa6',"[{'text': 'PunjabFarmers', 'indices': [57, 71]}, {'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Haryana', 'indices': [106, 114]}, {'text': 'Punjab', 'indices': [115, 122]}, {'text': 'Farmers', 'indices': [123, 131]}]",3,0,,"Karachi, Pakistan",,Pakistan
801,316,b'aratijagpreet',10/2/2020 16:04,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/fNXv9dJBR2',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"Karachi, Pakistan",,Pakistan
809,324,b'aratijagpreet',10/2/2020 16:04,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/7awMP7bIC3',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"Karachi, Pakistan",,Pakistan
810,325,b'aratijagpreet',10/2/2020 16:03,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/3kGtsYaX25',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"Karachi, Pakistan",,Pakistan
816,331,b'aratijagpreet',10/2/2020 16:01,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n#British Portal\xe2\x80\xa6 https://t.co/MrDUzBqQSp',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}, {'text': 'British', 'indices': [82, 90]}]",0,0,,"Karachi, Pakistan",,Pakistan
828,343,b'jeetzkaur001',10/2/2020 16:00,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/FvbYXzaDBp',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"karachi, Pakistan",,Pakistan
832,347,b'kanwar_rasheed',10/2/2020 15:58,b'How strange that we are supporting our worst enemy of past for no reason.These #Sikhs were never our friend.\n#Khalistan',"[{'text': 'Sikhs', 'indices': [79, 85]}, {'text': 'Khalistan', 'indices': [109, 119]}]",0,0,,"Lahore,Pakistan",,Pakistan
837,352,b'gurleenagarwal',10/2/2020 15:56,b'#Khalistan is the only solution to get rid of Indian legislation\n#SFJ Releases $1Million For \n#Punjab #Haryana\xe2\x80\xa6 https://t.co/LKWuLcXzAR',"[{'text': 'Khalistan', 'indices': [0, 10]}, {'text': 'SFJ', 'indices': [65, 69]}, {'text': 'Punjab', 'indices': [94, 101]}, {'text': 'Haryana', 'indices': [102, 110]}]",0,0,,Karachi ,,Not Classified
838,353,b'ReetMann14',10/2/2020 15:56,b'RT @Harjeetdhill0n: bss hun hor ni\nwe are on the way\xf0\x9f\x92\xaf\xf0\x9f\x90\x85\n#KhalistanReferendum2020 #Khalistan \n#newcountry\n@RaviSinghKA \n#WeAgainstFarmBills\xe2\x80\xa6',"[{'text': 'KhalistanReferendum2020', 'indices': [55, 79]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'newcountry', 'indices': [92, 103]}, {'text': 'WeAgainstFarmBills', 'indices': [118, 137]}]",7,0,,"Halifax, Nova Scotia",,Not Classified
