,tweet,hashtags,label
328,sikh amp muslim minority india want freedom india community realize elder,[],1
329,mr pannun door door campaign go super failure like campaign,"['Pannun', 'door']",1
330,know someone hijack issue farm bill amp run agenda kisaan union cannot survive without,[],1
331,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
332,like fail agenda pannun door door campaign go super failure nahi chahida k,"['Pannun', 'door', 'NahiChahidaK']",1
333,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
334,like fail agenda pannun door door campaign go super failure,"['Pannun', 'door']",1
335,charm hour long discussion channel president shiromani akali dal amritsar,[],1
336,government panjab busy resolution caa nose pro khalistan really,"['Panjab', 'CAA', 'Khalistan']",1
337,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
338,people ask khalistan,['Khalistan'],1
339,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
340,people ask khalistan,['Khalistan'],1
341,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
342,bs hun hor ni way,"['KhalistanReferendum2020', 'Khalistan', 'newcountry', 'WeAgainstFarmBills']",1
343,bs hun hor ni way,"['KhalistanReferendum2020', 'Khalistan', 'newcountry', 'WeAgainstFarmBills']",1
344,bs hun hor ni way,"['KhalistanReferendum2020', 'Khalistan', 'newcountry', 'WeAgainstFarmBills']",1
345,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
346,bs hun hor ni way,"['KhalistanReferendum2020', 'Khalistan', 'newcountry', 'WeAgainstFarmBills']",1
347,bs hun hor ni way,"['KhalistanReferendum2020', 'Khalistan', 'newcountry']",1
348,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
349,charm hour long discussion channel president shiromani akali dal amritsar,[],1
350,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
351,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
352,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
353,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
354,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
355,charm hour long discussion channel president shiromani akali dal amritsar,[],1
356,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
357,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
358,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
359,thousand indian farmer protest agriculturerelated bill sikh justice sfj try fi,['Indian'],1
360,pannun actual status socalled khalistan referendum vote still want doo,"['Pannun', 'Khalistan', 'referendum2020']",1
361,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
362,dear sfj pannun khalistan supporter please answer question ask video stop kha,"['SFJ', 'Pannun', 'Khalistan', 'Kha']",1
363,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
364,pannun no shame leave,"['Pannun', 'Khalistan']",1
365,pakistan,[],1
366,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
367,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
368,november terror attack premise sant nirankari mission indian state punjab,[],1
369,dear pannun bhai listen recent debate also feel how khalistan which not,"['Pannun', 'Khalistan']",1
370,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
371,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
372,hey pannun why,"['Pannun', 'Khalistan', 'Pakistan']",1
373,thousand indian farmer protest agriculturerelated bill sikh justice sfj try,['Indian'],1
374,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
375,farmer protest ambala army cavalcade block pro khalistan slogan raise cavalcade ar,[],1
376,b farmer protest ambala army cavalcade block pro khalistan slogan raise cavalcade,[],1
377,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
378,charm hour long discussion channel president shiromani akali dal amritsar,[],1
379,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
380,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
381,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
382,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
383,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
384,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
385,charm hour long discussion channel president shiromani akali dal amritsar,[],1
386,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
387,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
388,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
389,b bhene isnt khalistan guru sahiban talk khalsa raj mean something much much good,['Khalistan'],1
390,b miss aint khalistan agenda name sikh suppose dont know wh,"['Khalistan', 'Sikhs']",1
391,b isnt khalistan agenda name religion take look,['Khalistan'],1
392,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
393,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
394,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
395,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
396,b what khalistan tell please twitter,"['Khalistan', 'twitter']",1
397,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
398,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
399,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
400,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
401,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
402,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
403,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
404,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
405,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
406,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
407,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
408,no khalistan khai garbage dear sikh quick realise pannun,"['Khalistan', 'Khai']",1
409,oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
410,fight khalistan result mainly two thing carnage innocent people resurgence hatred soci,['Khalistan'],1
411,b oops what happen video go break every khalistanis dream socalled khalistan,"['Khalistanis', 'Khalistan']",1
412,fight khalistan result mainly two thing carnage innocent people resurgence hatred,['Khalistan'],1
413,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
414,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
415,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
416,charm hour long discussion channel president shiromani akali dal amritsar,[],1
417,charm hour long discussion channel president shiromani akali dal amritsar,[],1
418,entire india along indian sikh community outrightly reject demand khalistan illeg,"['SikhCommunity', 'Khalistan']",1
419,pannun no shame leave,"['Pannun', 'Khalistan']",1
420,pannun no shame leave,"['Pannun', 'Khalistan']",1
421,pannun amp minion dont try hard wont get neither vote nor socalled khalistan bo,['Khalistan'],1
422,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
423,pannun know mean no word no usually use give negative response real sikh say big,"['Pannun', 'RealSikhs']",1
424,mil macdonald laurier institute report note clear who really drive khalistan bus pakistan,['Khalistan'],1
425,picture show pannun pakistani sponsor make khalistan referendum twitter r,"['Pannun', 'Pakistani', 'Khalistan', 'Referendum', 'Twitter']",1
426,one want khalistan entire india khalistan hemkund north rameshwaram south barcha,['Khalistan'],1
427,charm hour long discussion channel president shiromani akali dal amritsar,[],1
428,charm hour long discussion channel president shiromani akali dal amritsar,[],1
429,charm hour long discussion channel president shiromani akali dal amritsar,[],1
430,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
431,pannun part peaceful campaign khalistan socalled peaceful campaign khalistan n,"['Khalistan', 'Khalistan']",1
432,charm hour long discussion channel president shiromani akali dal amritsar,[],1
433,sikh amp muslim minority india want freedom india community realize elder,[],1
434,entire india along indian sikh community outrightly reject demand khalistan illeg,"['SikhCommunity', 'Khalistan']",1
435,b dear indian dont worry nagaland khalistan atarprdas remember ladakh,"['Nagaland', 'Khalistan', 'Atarprdas', 'ladakh']",1
436,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
437,punjab amp haryana people protest modi un watch live khalistan sfj,"['Punjab', 'Haryana', 'ModiAtUN', 'Khalistan', 'SFJ']",1
438,sfj protest modi un watch live meet shoe shout berate right,"['SFJ', 'ModiAtUN']",1
439,khalistan street new york punjab protest modi un watch live,"['Punjab', 'ModiAtUN']",1
440,punjab new york punjab farmer protest modi un butch heart always disrupt life pe,"['Punjab', 'NewYork', 'PunjabFarmers', 'ModiAtUN']",1
441,khalistan protest modi watch live punjab farmer,"['Khalistan', 'Modi', 'PunjabFarmers']",1
442,,"['Kashmir_With_India', 'ShameOnSFJ', 'ShameOnPannun', 'Khalis']",1
443,,"['Kashmir_With_India', 'ShameOnSFJ', 'ShameOnPannun', 'Khalis']",1
444,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
445,b india sikh expose modis face new york occasion world world meet outside un see,['IndiaSikhs'],1
446,,"['Kashmir_With_India', 'ShameOnSFJ', 'ShameOnPannun', 'Khalis']",1
447,b,"['Kashmir_With_India', 'ShameOnSFJ', 'ShameOnPannun']",1
448,one genuinely feel farmer don,"['AAP', 'congress', 'akali', 'khalistan']",1
449,pannun no shame leave,"['Pannun', 'Khalistan']",1
450,canadian thinktank recently publish report which argue khalistan separatist movement project,['Khalistan'],1
451,sfj sikh protest modi un policy punjab farmer khalistan referendum,"['SFJ', 'ModiAtUN', 'PunjabFarmers', 'KhalistanReferendum2020']",1
452,don,['hindu'],1
453,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
454,entire india along indian sikh community outrightly reject demand khalistan illeg,"['SikhCommunity', 'Khalistan']",1
455,khalistan sfj modi un punjab farmer khalistan referendum punjab farmer life farmer become misera,"['Khalistan', 'SFJ', 'MODIAtUN', 'PunjabFarmers', 'KhalistanReferendum2020', 'PunjabFarmers']",1
456,b account withhold india response legal demand learn,[],1
457,b account withhold india response legal demand learn,[],1
458,b n sop khalistan punjabi jmb tag bengali isi south indian maratha unknown gro,"['Khalistan', 'Punjabis', 'JMB', 'Bengalis', 'ISIS', 'Marathas']",1
459,unemployment drug waterrelated issue force sikh farmer commit suicide every indian citizen must stand,[],1
460,what would call video watch tight slap dose humiliation sfj khalistani separ,"['SFJ', 'KhalistaniSepar']",1
461,back dude kashmir khalist,"['Kashmir', 'Khalist']",1
462,back dude kashmir,['Kashmir'],1
463,petition file delhi high court seek criminal action representative,[],1
464,fake sikh who nr live outside create disharmony among sikh community terror plan khal,"['FakeSikhs', 'SikhCommunity', 'TerrorPlanOfKhal']",1
465,punjab haryana epicentre nationwide protest farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
